"","CDS","Name","Subgroup","Year","NumCohort","NumGrad","GradRate"
"5288","16638910000000","Corcoran Joint Unified","SE",5,20,NA,0.3
"5289","16638910000000","Corcoran Joint Unified","White",5,25,19,0.76
"5290","16639250000000","Hanford Joint Union High","All",5,888,804,0.9054
"5291","16639250000000","Hanford Joint Union High","Asian",5,21,19,0.9048
"5292","16639250000000","Hanford Joint Union High","Black",5,52,42,0.8077
"5293","16639250000000","Hanford Joint Union High","EL",5,123,97,0.7886
"5294","16639250000000","Hanford Joint Union High","FEM",5,463,438,0.946
"5295","16639250000000","Hanford Joint Union High","Latino",5,485,436,0.899
"5296","16639250000000","Hanford Joint Union High","MAL",5,425,366,0.8612
"5297","16639250000000","Hanford Joint Union High","MIG",5,107,94,0.8785
"5298","16639250000000","Hanford Joint Union High","SD",5,563,491,0.8721
"5299","16639250000000","Hanford Joint Union High","SE",5,79,62,0.7848
"5300","16639250000000","Hanford Joint Union High","White",5,294,272,0.9252
"5301","16639820000000","Lemoore Union High","All",5,486,434,0.893
"5302","16639820000000","Lemoore Union High","Asian",5,NA,NA,0.8889
"5303","16639820000000","Lemoore Union High","Black",5,37,31,0.8378
"5304","16639820000000","Lemoore Union High","EL",5,75,61,0.8133
"5305","16639820000000","Lemoore Union High","FEM",5,225,209,0.9289
"5306","16639820000000","Lemoore Union High","Latino",5,244,223,0.9139
"5307","16639820000000","Lemoore Union High","MAL",5,261,225,0.8621
"5308","16639820000000","Lemoore Union High","MIG",5,40,37,0.925
"5309","16639820000000","Lemoore Union High","SD",5,279,241,0.8638
"5310","16639820000000","Lemoore Union High","SE",5,59,45,0.7627
"5311","16639820000000","Lemoore Union High","White",5,159,143,0.8994
"5312","16739320000000","Reef-Sunset Unified","All",5,143,114,0.7972
"5313","16739320000000","Reef-Sunset Unified","EL",5,112,86,0.7679
"5314","16739320000000","Reef-Sunset Unified","FEM",5,65,54,0.8308
"5315","16739320000000","Reef-Sunset Unified","Latino",5,139,110,0.7914
"5316","16739320000000","Reef-Sunset Unified","MAL",5,78,60,0.7692
"5317","16739320000000","Reef-Sunset Unified","MIG",5,35,27,0.7714
"5318","16739320000000","Reef-Sunset Unified","SD",5,137,109,0.7956
"5319","16739320000000","Reef-Sunset Unified","SE",5,12,NA,0.6667
"5320","16739320000000","Reef-Sunset Unified","White",5,NA,NA,1
"5321","17640140000000","Kelseyville Unified","All",5,132,116,0.8788
"5322","17640140000000","Kelseyville Unified","Asian",5,NA,NA,1
"5323","17640140000000","Kelseyville Unified","Black",5,NA,NA,1
"5324","17640140000000","Kelseyville Unified","EL",5,19,15,0.7895
"5325","17640140000000","Kelseyville Unified","FEM",5,61,56,0.918
"5326","17640140000000","Kelseyville Unified","Latino",5,40,34,0.85
"5327","17640140000000","Kelseyville Unified","MAL",5,71,60,0.8451
"5328","17640140000000","Kelseyville Unified","MIG",5,NA,NA,0.6
"5329","17640140000000","Kelseyville Unified","SD",5,111,99,0.8919
"5330","17640140000000","Kelseyville Unified","SE",5,13,NA,0.7692
"5331","17640140000000","Kelseyville Unified","White",5,80,73,0.9125
"5332","17640220000000","Konocti Unified","All",5,204,142,0.6961
"5333","17640220000000","Konocti Unified","Black",5,16,11,0.6875
"5334","17640220000000","Konocti Unified","EL",5,25,19,0.76
"5335","17640220000000","Konocti Unified","FEM",5,96,69,0.7188
"5336","17640220000000","Konocti Unified","Latino",5,59,40,0.678
"5337","17640220000000","Konocti Unified","MAL",5,108,73,0.6759
"5338","17640220000000","Konocti Unified","MIG",5,14,NA,0.7143
"5339","17640220000000","Konocti Unified","SD",5,185,124,0.6703
"5340","17640220000000","Konocti Unified","SE",5,34,18,0.5294
"5341","17640220000000","Konocti Unified","White",5,112,81,0.7232
"5342","17640300000000","Lakeport Unified","All",5,105,94,0.8952
"5343","17640300000000","Lakeport Unified","Asian",5,NA,NA,1
"5344","17640300000000","Lakeport Unified","Black",5,NA,NA,0
"5345","17640300000000","Lakeport Unified","EL",5,NA,NA,1
"5346","17640300000000","Lakeport Unified","FEM",5,41,39,0.9512
"5347","17640300000000","Lakeport Unified","Latino",5,24,21,0.875
"5348","17640300000000","Lakeport Unified","MAL",5,64,55,0.8594
"5349","17640300000000","Lakeport Unified","MIG",5,NA,NA,0.6667
"5350","17640300000000","Lakeport Unified","SD",5,58,48,0.8276
"5351","17640300000000","Lakeport Unified","SE",5,15,NA,0.6667
"5352","17640300000000","Lakeport Unified","White",5,69,63,0.913
"5353","17640550000000","Middletown Unified","All",5,141,128,0.9078
"5354","17640550000000","Middletown Unified","Asian",5,NA,NA,1
"5355","17640550000000","Middletown Unified","Black",5,NA,NA,1
"5356","17640550000000","Middletown Unified","EL",5,NA,NA,1
"5357","17640550000000","Middletown Unified","FEM",5,67,59,0.8806
"5358","17640550000000","Middletown Unified","Latino",5,21,18,0.8571
"5359","17640550000000","Middletown Unified","MAL",5,74,69,0.9324
"5360","17640550000000","Middletown Unified","SD",5,73,64,0.8767
"5361","17640550000000","Middletown Unified","SE",5,17,15,0.8824
"5362","17640550000000","Middletown Unified","White",5,108,99,0.9167
"5363","17640710000000","Upper Lake Union High","All",5,74,64,0.8649
"5364","17640710000000","Upper Lake Union High","Asian",5,NA,NA,1
"5365","17640710000000","Upper Lake Union High","FEM",5,33,29,0.8788
"5366","17640710000000","Upper Lake Union High","Latino",5,21,21,1
"5367","17640710000000","Upper Lake Union High","MAL",5,41,35,0.8537
"5368","17640710000000","Upper Lake Union High","MIG",5,NA,NA,1
"5369","17640710000000","Upper Lake Union High","SD",5,65,55,0.8462
"5370","17640710000000","Upper Lake Union High","SE",5,12,NA,0.5833
"5371","17640710000000","Upper Lake Union High","White",5,45,38,0.8444
"5372","18640890000000","Big Valley Joint Unified","All",5,21,18,0.8571
"5373","18640890000000","Big Valley Joint Unified","FEM",5,NA,NA,0.9
"5374","18640890000000","Big Valley Joint Unified","Latino",5,NA,NA,0.75
"5375","18640890000000","Big Valley Joint Unified","MAL",5,11,NA,0.8182
"5376","18640890000000","Big Valley Joint Unified","MIG",5,NA,NA,1
"5377","18640890000000","Big Valley Joint Unified","SD",5,16,13,0.8125
"5378","18640890000000","Big Valley Joint Unified","SE",5,NA,NA,0.6667
"5379","18640890000000","Big Valley Joint Unified","White",5,16,14,0.875
"5380","18641390000000","Lassen Union High","All",5,222,210,0.9459
"5381","18641390000000","Lassen Union High","Asian",5,NA,NA,1
"5382","18641390000000","Lassen Union High","Black",5,NA,NA,0.8571
"5383","18641390000000","Lassen Union High","EL",5,NA,NA,0.875
"5384","18641390000000","Lassen Union High","FEM",5,111,107,0.964
"5385","18641390000000","Lassen Union High","Latino",5,29,27,0.931
"5386","18641390000000","Lassen Union High","MAL",5,111,103,0.9279
"5387","18641390000000","Lassen Union High","SD",5,94,85,0.9043
"5388","18641390000000","Lassen Union High","SE",5,22,18,0.8182
"5389","18641390000000","Lassen Union High","White",5,168,161,0.9583
"5390","18642040000000","Westwood Unified","All",5,NA,NA,1
"5391","18642040000000","Westwood Unified","Black",5,NA,NA,1
"5392","18642040000000","Westwood Unified","FEM",5,NA,NA,1
"5393","18642040000000","Westwood Unified","Latino",5,NA,NA,1
"5394","18642040000000","Westwood Unified","MAL",5,NA,NA,1
"5395","18642040000000","Westwood Unified","SD",5,NA,NA,1
"5396","18642040000000","Westwood Unified","SE",5,NA,NA,1
"5397","18642040000000","Westwood Unified","White",5,NA,NA,1
"5398","18750360000000","Fort Sage Unified","All",5,24,18,0.75
"5399","18750360000000","Fort Sage Unified","FEM",5,NA,NA,0.7
"5400","18750360000000","Fort Sage Unified","Latino",5,NA,NA,1
"5401","18750360000000","Fort Sage Unified","MAL",5,14,11,0.7857
"5402","18750360000000","Fort Sage Unified","SD",5,17,11,0.6471
"5403","18750360000000","Fort Sage Unified","SE",5,NA,NA,0.3333
"5404","18750360000000","Fort Sage Unified","White",5,20,15,0.75
"5405","19642120000000","ABC Unified","All",5,1616,1511,0.935
"5406","19642120000000","ABC Unified","Asian",5,491,477,0.9715
"5407","19642120000000","ABC Unified","Black",5,149,141,0.9463
"5408","19642120000000","ABC Unified","EL",5,246,206,0.8374
"5409","19642120000000","ABC Unified","FEM",5,772,728,0.943
"5410","19642120000000","ABC Unified","Latino",5,625,552,0.8832
"5411","19642120000000","ABC Unified","MAL",5,844,783,0.9277
"5412","19642120000000","ABC Unified","MIG",5,184,168,0.913
"5413","19642120000000","ABC Unified","SD",5,893,797,0.8925
"5414","19642120000000","ABC Unified","SE",5,154,129,0.8377
"5415","19642120000000","ABC Unified","White",5,113,107,0.9469
"5416","19642460000000","Antelope Valley Union High","All",5,5177,4124,0.7966
"5417","19642460000000","Antelope Valley Union High","Asian",5,83,69,0.8313
"5418","19642460000000","Antelope Valley Union High","Black",5,970,715,0.7371
"5419","19642460000000","Antelope Valley Union High","EL",5,890,569,0.6393
"5420","19642460000000","Antelope Valley Union High","FEM",5,2614,2215,0.8474
"5421","19642460000000","Antelope Valley Union High","Latino",5,2923,2320,0.7937
"5422","19642460000000","Antelope Valley Union High","MAL",5,2563,1909,0.7448
"5423","19642460000000","Antelope Valley Union High","MIG",5,81,67,0.8272
"5424","19642460000000","Antelope Valley Union High","SD",5,4036,3115,0.7718
"5425","19642460000000","Antelope Valley Union High","SE",5,744,399,0.5363
"5426","19642460000000","Antelope Valley Union High","White",5,973,831,0.8541
"5427","19642610000000","Arcadia Unified","All",5,927,901,0.972
"5428","19642610000000","Arcadia Unified","Asian",5,617,603,0.9773
"5429","19642610000000","Arcadia Unified","Black",5,18,18,1
"5430","19642610000000","Arcadia Unified","EL",5,97,89,0.9175
"5431","19642610000000","Arcadia Unified","FEM",5,492,483,0.9817
"5432","19642610000000","Arcadia Unified","Latino",5,100,92,0.92
"5433","19642610000000","Arcadia Unified","MAL",5,435,418,0.9609
"5434","19642610000000","Arcadia Unified","SD",5,259,247,0.9537
"5435","19642610000000","Arcadia Unified","SE",5,52,47,0.9038
"5436","19642610000000","Arcadia Unified","White",5,156,153,0.9808
"5437","19642790000000","Azusa Unified","All",5,742,668,0.9003
"5438","19642790000000","Azusa Unified","Asian",5,NA,NA,1
"5439","19642790000000","Azusa Unified","Black",5,NA,NA,0.5714
"5440","19642790000000","Azusa Unified","EL",5,228,191,0.8377
"5441","19642790000000","Azusa Unified","FEM",5,365,341,0.9342
"5442","19642790000000","Azusa Unified","Latino",5,686,618,0.9009
"5443","19642790000000","Azusa Unified","MAL",5,377,327,0.8674
"5444","19642790000000","Azusa Unified","MIG",5,30,27,0.9
"5445","19642790000000","Azusa Unified","SD",5,681,609,0.8943
"5446","19642790000000","Azusa Unified","SE",5,106,77,0.7264
"5447","19642790000000","Azusa Unified","White",5,28,25,0.8929
"5448","19642870000000","Baldwin Park Unified","All",5,1138,1052,0.9244
"5449","19642870000000","Baldwin Park Unified","Asian",5,56,52,0.9286
"5450","19642870000000","Baldwin Park Unified","Black",5,NA,NA,0.7778
"5451","19642870000000","Baldwin Park Unified","EL",5,297,255,0.8586
"5452","19642870000000","Baldwin Park Unified","FEM",5,572,532,0.9301
"5453","19642870000000","Baldwin Park Unified","Latino",5,1045,966,0.9244
"5454","19642870000000","Baldwin Park Unified","MAL",5,566,520,0.9187
"5455","19642870000000","Baldwin Park Unified","MIG",5,NA,NA,1
"5456","19642870000000","Baldwin Park Unified","SD",5,1104,1025,0.9284
"5457","19642870000000","Baldwin Park Unified","SE",5,119,94,0.7899
"5458","19642870000000","Baldwin Park Unified","White",5,NA,NA,1
"5459","19642950000000","Bassett Unified","All",5,310,293,0.9452
"5460","19642950000000","Bassett Unified","Asian",5,NA,NA,0.8889
"5461","19642950000000","Bassett Unified","Black",5,NA,NA,1
"5462","19642950000000","Bassett Unified","EL",5,92,84,0.913
"5463","19642950000000","Bassett Unified","FEM",5,177,170,0.9605
"5464","19642950000000","Bassett Unified","Latino",5,297,281,0.9461
"5465","19642950000000","Bassett Unified","MAL",5,133,123,0.9248
"5466","19642950000000","Bassett Unified","MIG",5,NA,NA,0.5
"5467","19642950000000","Bassett Unified","SD",5,292,275,0.9418
"5468","19642950000000","Bassett Unified","SE",5,55,50,0.9091
"5469","19642950000000","Bassett Unified","White",5,NA,NA,1
"5470","19643030000000","Bellflower Unified","All",5,1088,962,0.8842
"5471","19643030000000","Bellflower Unified","Asian",5,39,36,0.9231
"5472","19643030000000","Bellflower Unified","Black",5,175,150,0.8571
"5473","19643030000000","Bellflower Unified","EL",5,192,147,0.7656
"5474","19643030000000","Bellflower Unified","FEM",5,505,464,0.9188
"5475","19643030000000","Bellflower Unified","Latino",5,606,533,0.8795
"5476","19643030000000","Bellflower Unified","MAL",5,583,498,0.8542
"5477","19643030000000","Bellflower Unified","SD",5,804,697,0.8669
"5478","19643030000000","Bellflower Unified","SE",5,125,86,0.688
"5479","19643030000000","Bellflower Unified","White",5,142,129,0.9085
"5480","19643110000000","Beverly Hills Unified","All",5,473,438,0.926
"5481","19643110000000","Beverly Hills Unified","Asian",5,56,47,0.8393
"5482","19643110000000","Beverly Hills Unified","Black",5,20,19,0.95
"5483","19643110000000","Beverly Hills Unified","EL",5,38,30,0.7895
"5484","19643110000000","Beverly Hills Unified","FEM",5,240,217,0.9042
"5485","19643110000000","Beverly Hills Unified","Latino",5,29,25,0.8621
"5486","19643110000000","Beverly Hills Unified","MAL",5,233,221,0.9485
"5487","19643110000000","Beverly Hills Unified","SD",5,60,56,0.9333
"5488","19643110000000","Beverly Hills Unified","SE",5,68,60,0.8824
"5489","19643110000000","Beverly Hills Unified","White",5,360,339,0.9417
"5490","19643290000000","Bonita Unified","All",5,863,824,0.9548
"5491","19643290000000","Bonita Unified","Asian",5,33,33,1
"5492","19643290000000","Bonita Unified","Black",5,31,24,0.7742
"5493","19643290000000","Bonita Unified","EL",5,30,23,0.7667
"5494","19643290000000","Bonita Unified","FEM",5,433,418,0.9654
"5495","19643290000000","Bonita Unified","Latino",5,414,389,0.9396
"5496","19643290000000","Bonita Unified","MAL",5,430,406,0.9442
"5497","19643290000000","Bonita Unified","MIG",5,NA,NA,1
"5498","19643290000000","Bonita Unified","SD",5,347,311,0.8963
"5499","19643290000000","Bonita Unified","SE",5,93,70,0.7527
"5500","19643290000000","Bonita Unified","White",5,304,298,0.9803
"5501","19643370000000","Burbank Unified","All",5,1319,1235,0.9363
"5502","19643370000000","Burbank Unified","Asian",5,98,92,0.9388
"5503","19643370000000","Burbank Unified","Black",5,33,31,0.9394
"5504","19643370000000","Burbank Unified","EL",5,145,113,0.7793
"5505","19643370000000","Burbank Unified","FEM",5,644,612,0.9503
"5506","19643370000000","Burbank Unified","Latino",5,479,442,0.9228
"5507","19643370000000","Burbank Unified","MAL",5,675,623,0.923
"5508","19643370000000","Burbank Unified","SD",5,570,517,0.907
"5509","19643370000000","Burbank Unified","SE",5,130,103,0.7923
"5510","19643370000000","Burbank Unified","White",5,590,558,0.9458
"5511","19643520000000","Centinela Valley Union High","All",5,1786,1263,0.7072
"5512","19643520000000","Centinela Valley Union High","Asian",5,46,39,0.8478
"5513","19643520000000","Centinela Valley Union High","Black",5,295,208,0.7051
"5514","19643520000000","Centinela Valley Union High","EL",5,575,332,0.5774
"5515","19643520000000","Centinela Valley Union High","FEM",5,839,644,0.7676
"5516","19643520000000","Centinela Valley Union High","Latino",5,1316,931,0.7074
"5517","19643520000000","Centinela Valley Union High","MAL",5,947,619,0.6536
"5518","19643520000000","Centinela Valley Union High","MIG",5,NA,NA,1
"5519","19643520000000","Centinela Valley Union High","SD",5,1694,1215,0.7172
"5520","19643520000000","Centinela Valley Union High","SE",5,201,117,0.5821
"5521","19643520000000","Centinela Valley Union High","White",5,53,31,0.5849
"5522","19643780000000","Charter Oak Unified","All",5,508,482,0.9488
"5523","19643780000000","Charter Oak Unified","Asian",5,16,16,1
"5524","19643780000000","Charter Oak Unified","Black",5,19,17,0.8947
"5525","19643780000000","Charter Oak Unified","EL",5,26,22,0.8462
"5526","19643780000000","Charter Oak Unified","FEM",5,240,232,0.9667
"5527","19643780000000","Charter Oak Unified","Latino",5,321,303,0.9439
"5528","19643780000000","Charter Oak Unified","MAL",5,268,250,0.9328
"5529","19643780000000","Charter Oak Unified","MIG",5,NA,NA,0
"5530","19643780000000","Charter Oak Unified","SD",5,286,266,0.9301
"5531","19643780000000","Charter Oak Unified","SE",5,56,50,0.8929
"5532","19643780000000","Charter Oak Unified","White",5,117,111,0.9487
"5533","19643940000000","Claremont Unified","All",5,651,622,0.9555
"5534","19643940000000","Claremont Unified","Asian",5,61,59,0.9672
"5535","19643940000000","Claremont Unified","Black",5,58,54,0.931
"5536","19643940000000","Claremont Unified","EL",5,30,25,0.8333
"5537","19643940000000","Claremont Unified","FEM",5,344,330,0.9593
"5538","19643940000000","Claremont Unified","Latino",5,235,223,0.9489
"5539","19643940000000","Claremont Unified","MAL",5,307,292,0.9511
"5540","19643940000000","Claremont Unified","SD",5,260,243,0.9346
"5541","19643940000000","Claremont Unified","SE",5,65,52,0.8
"5542","19643940000000","Claremont Unified","White",5,244,234,0.959
"5543","19644360000000","Covina-Valley Unified","All",5,1231,1182,0.9602
"5544","19644360000000","Covina-Valley Unified","Asian",5,72,69,0.9583
"5545","19644360000000","Covina-Valley Unified","Black",5,53,48,0.9057
"5546","19644360000000","Covina-Valley Unified","EL",5,108,97,0.8981
"5547","19644360000000","Covina-Valley Unified","FEM",5,633,611,0.9652
